19
911 938
86 605 336
503 512 83
798 716 77
541 499 -242
336 553 -644
627 53 -990
514 649 -82
433 487 -92
750 415 504
761 378 -789
822 707 162
145 557 -243
606 172 82
113 370 -644
18 613 439
632 348 -996
736 399 -914
332 271 397
368 154 183
127 328 942
740 365 495
423 134 -746
454 358 -953
741 767 166
460 347 -994
249 66 107
657 579 -965
195 805 827
13 53 -798
555 45 -315
246 421 -93
300 503 -259
36 527 180
156 776 415
213 231 355
22 819 -974
492 642 -270
97 47 -121
328 281 -380
475 803 -662
170 702 -42
141 198 624
352 569 -67
222 657 217
160 235 -821
605 116 148
377 281 -107
52 55 184
276 527 619
31 465 539
454 410 -912
276 496 21
414 515 77
458 762 127
692 467 340
655 633 226
298 790 120
274 427 -840
769 196 781
584 542 -238
705 612 -712
566 595 -299
284 746 -255
273 200 -51
141 457 347
759 328 -767
462 231 920
714 629 -706
267 124 622
779 408 -81
199 353 29
675 703 948
269 301 -459
539 2 -205
799 549 300
535 652 -229
46 535 601
362 481 150
134 732 402
289 270 -831
256 301 -72
146 519 -53
95 736 -834
648 2 626
802 27 -480
259 761 204
811 637 -383
581 351 663
163 442 969
616 652 420
738 455 485
707 769 -35
70 251 713
521 607 -21
754 488 -886
234 119 -438
738 746 -133
307 259 622
209 122 -154
378 217 -54
114 138 376
660 57 901
94 51 560
399 553 117
562 712 271
500 555 -687
608 426 -361
69 38 761
697 212 374
521 621 -78
141 106 8
244 313 289
93 735 -901
720 659 -137
328 86 674
643 255 -872
93 452 432
245 335 -753
756 472 420
246 244 720
721 206 893
186 630 -49
779 635 541
348 630 -374
174 784 -276
598 114 476
684 294 0
555 668 387
16 659 358
31 100 -621
442 365 308
317 218 -702
16 52 -218
238 103 -481
44 238 -424
818 750 -785
597 379 -473
791 747 246
290 551 898
148 197 -616
397 481 286
528 7 696
708 328 230
367 94 56
737 381 930
685 591 570
328 361 -997
218 267 182
679 427 644
597 284 997
802 163 -952
724 367 881
527 243 124
171 300 -556
333 59 948
74 409 619
535 131 935
546 478 663
406 373 337
433 110 553
204 90 232
224 680 134
590 551 -605
161 648 554
606 76 -986
57 711 -267
711 626 -957
585 84 367
747 529 359
275 204 706
382 605 -693
754 96 5
270 771 870
541 651 -562
658 805 824
742 109 -913
317 423 -128
77 75 866
206 782 702
646 246 -134
36 597 -385
339 215 579
138 147 489
343 297 999
814 263 845
378 141 -579
640 621 -296
151 704 -51
35 580 -874
192 740 1
506 743 -750
764 268 77
78 329 485
343 12 -626
643 375 -800
623 487 -963
291 596 -371
76 47 -625
270 818 745
691 67 -313
690 793 966
379 805 831
449 286 -362
743 332 73
151 414 -510
112 106 214
648 283 -794
647 53 69
101 600 608
49 262 276
343 274 133
311 279 331
191 436 745
212 672 899
82 620 -506
3 568 -410
178 303 917
685 642 608
688 509 -670
228 663 404
10 532 839
781 822 572
208 42 950
144 492 63
790 729 -614
553 677 708
52 593 -164
699 6 152
818 598 600
490 500 -988
687 220 -533
414 206 -774
307 273 151
343 378 569
138 305 672
787 474 -857
159 319 -62
756 57 69
809 285 -867
358 363 517
652 333 641
416 629 114
160 798 -573
66 358 -453
447 314 -338
585 544 -799
646 640 169
629 799 -637
400 437 -953
453 201 -979
22 61 -589
392 293 -875
513 378 -584
568 110 -46
25 185 -972
568 554 -535
10 242 524
482 15 600
419 436 363
178 201 683
522 300 -192
97 184 -203
346 56 684
105 587 627
426 361 -226
746 15 -685
353 702 -856
95 236 139
136 46 -690
491 69 70
467 591 -903
681 459 85
157 584 364
628 266 298
34 60 -60
575 472 100
755 705 -672
170 825 216
701 189 298
283 636 230
611 338 -912
214 603 -491
558 42 492
120 408 -281
505 589 974
104 383 -172
29 320 -321
698 340 -484
226 606 -588
292 72 -40
42 74 91
554 580 494
171 46 179
655 117 115
516 737 7
589 706 214
427 499 872
535 249 629
462 370 443
617 41 306
294 746 -961
725 636 353
19 232 -777
682 342 -278
377 509 -849
728 357 214
749 383 144
756 25 -197
579 347 -244
334 566 -262
237 475 354
416 306 927
394 741 -433
761 525 -250
760 259 -549
101 313 -547
275 303 -630
112 260 151
30 507 107
409 747 637
813 805 326
531 326 432
589 194 241
448 354 -307
816 107 -874
352 587 -565
333 779 -419
811 735 918
185 376 240
563 313 -563
727 524 120
631 530 -424
643 437 951
313 485 95
8 30 -159
221 825 62
678 627 951
47 113 -802
645 55 -339
581 73 786
486 447 -616
63 299 -274
608 461 139
276 595 272
408 367 -205
555 781 -217
480 517 -665
705 282 82
397 755 850
802 430 751
571 789 -580
370 392 -31
774 793 298
778 726 -791
777 115 631
236 668 -129
290 615 863
495 445 761
231 654 -841
61 799 -298
657 577 467
599 95 -825
199 388 -123
767 71 -228
783 171 -825
671 176 -477
166 200 -156
333 769 382
202 808 487
12 649 -373
260 588 -63
285 530 -968
117 404 155
823 55 -314
288 89 327
45 118 262
435 313 267
707 756 648
147 337 910
402 232 954
74 203 417
590 243 228
734 712 996
13 295 621
145 81 -551
534 5 58
276 272 144
397 806 41
661 320 761
596 597 642
86 143 -90
736 499 653
209 581 329
760 372 -942
504 74 -943
98 440 582
702 699 -844
606 73 -329
399 706 223
103 712 586
769 160 -498
177 112 -816
106 566 55
667 505 -798
371 393 67
837 980
231 429 -703
336 362 525
616 59 -160
519 393 604
382 339 518
806 295 -504
308 222 178
570 382 -179
421 235 -265
401 33 -477
49 429 440
792 332 848
512 820 -599
384 397 294
592 501 -116
169 105 782
757 651 677
643 632 244
537 257 -686
828 91 983
10 302 -657
493 637 -482
450 317 15
65 116 -438
783 555 775
26 764 -857
291 347 828
836 153 -755
300 745 -19
473 351 68
653 313 -539
378 623 -998
439 333 -976
706 392 566
539 739 -794
723 538 942
204 145 174
483 736 -855
580 95 570
156 279 836
29 534 588
504 807 -123
621 364 328
147 355 175
762 412 -753
190 448 789
432 167 -84
155 693 763
232 821 24
836 331 -595
340 715 -728
372 206 212
78 616 -604
603 24 -974
578 737 311
278 217 802
219 100 -917
747 227 -217
77 813 -477
37 438 -230
45 199 297
182 19 -985
743 258 -9
260 8 -389
211 442 845
81 764 938
661 43 -777
21 477 -813
789 357 153
787 604 65
612 737 100
125 541 173
427 710 960
484 129 -512
650 393 762
355 555 450
488 52 -271
702 759 -602
460 478 -799
541 766 491
72 352 -699
417 70 525
52 642 -433
358 820 889
582 527 -544
249 426 867
117 690 -298
180 184 -292
69 291 -90
496 352 91
728 616 541
820 104 643
419 769 -71
293 5 956
636 720 575
188 346 352
630 836 511
797 708 317
300 410 -320
832 199 -494
442 548 136
496 501 593
190 479 -968
398 214 113
456 5 341
478 589 110
783 623 -146
108 633 936
639 178 249
329 282 -154
575 25 -669
372 825 483
69 86 -627
507 307 828
137 292 703
186 142 -665
237 328 -471
186 405 -429
419 506 -201
33 57 645
340 695 -711
100 200 -82
528 803 854
595 577 -36
152 307 940
617 425 102
310 439 105
439 525 -883
340 142 -89
484 804 -157
545 191 480
230 532 -569
497 649 784
575 835 -127
591 675 -690
617 139 245
807 470 -65
42 674 -798
55 454 560
119 225 -416
80 529 -162
69 629 553
425 401 -27
693 484 -194
85 490 176
388 153 -44
297 230 178
715 48 -232
105 448 422
226 254 -691
710 643 -824
107 209 133
223 451 -576
580 454 939
250 206 -850
223 118 916
745 711 926
814 671 -594
133 627 771
90 164 -18
77 30 585
601 592 -488
511 531 803
459 758 -799
273 476 -113
627 179 -719
173 412 -896
496 764 889
78 389 -138
242 530 620
539 778 -490
13 390 -396
19 377 -76
535 190 424
153 149 900
654 398 -748
367 494 -164
445 828 -33
357 292 992
188 263 -195
152 458 39
160 741 -976
429 486 651
564 832 969
291 482 -108
343 320 -484
378 533 390
593 395 141
41 635 -482
521 570 280
532 604 -80
643 37 365
143 572 540
566 669 -134
198 376 912
286 310 715
576 243 517
119 322 -648
588 19 -829
134 730 -886
255 689 -911
263 659 365
377 699 793
330 761 210
14 718 -415
688 830 330
196 595 672
215 275 631
651 693 -321
66 384 -995
454 465 374
330 689 595
372 159 278
737 187 149
794 708 137
129 499 538
124 650 32
417 188 959
28 653 352
679 607 214
513 332 812
369 684 -935
421 257 659
619 13 391
148 597 603
381 161 -689
643 736 -326
351 808 -724
233 755 522
69 835 -609
670 481 368
403 84 -40
200 726 424
591 148 -110
365 619 38
517 652 -780
802 544 -639
197 261 -104
596 201 422
663 512 -259
402 610 -67
203 376 468
582 109 -588
653 369 797
228 204 -256
72 487 -317
213 301 -328
795 788 163
615 603 -941
502 29 -622
289 305 -574
416 534 -145
429 194 414
698 47 692
534 325 758
695 191 609
395 45 -121
493 469 -309
24 294 -612
710 508 450
798 217 113
357 173 474
190 763 338
74 729 -784
588 694 -351
137 662 832
602 207 -575
201 218 295
809 255 -658
472 490 131
247 420 -697
495 33 545
393 716 235
390 236 -103
550 219 -376
327 283 890
597 388 -295
294 821 -527
145 91 646
223 27 455
368 16 -184
106 285 631
253 260 159
625 627 957
468 109 -778
289 232 202
174 8 703
643 531 -177
357 310 924
141 596 -672
364 450 795
485 195 -505
219 696 359
146 591 -750
795 510 -29
166 379 -325
90 512 -984
772 233 661
10 326 47
334 395 55
504 587 -209
16 795 -194
720 664 254
714 821 -295
317 732 253
724 620 -607
347 448 380
14 836 526
178 447 758
415 397 -741
705 604 -395
407 24 -667
578 55 -761
414 520 -748
228 154 -744
320 834 670
625 452 720
522 119 76
655 464 -610
78 220 773
271 223 -170
11 410 438
293 430 828
584 791 676
809 821 949
89 343 191
96 155 997
237 193 -8
458 443 -858
199 485 -895
277 230 -296
447 512 827
57 369 -244
193 281 -900
796 515 428
580 4 182
682 113 -799
3 66 -84
194 674 657
66 330 476
435 261 -242
359 714 772
726 378 -448
49 28 265
209 754 -690
797 631 -9
93 617 839
551 734 120
96 635 135
685 614 -901
512 557 917
666 559 190
394 266 -353
744 345 -333
820 606 784
300 278 -631
674 38 240
289 317 -16
56 519 981
746 561 972
237 126 910
23 733 832
395 309 877
378 444 658
516 70 182
339 71 724
382 836 675
197 624 -334
123 427 459
609 719 742
781 644 -538
242 342 -812
447 571 -461
127 466 713
607 248 650
287 465 161
295 348 -935
539 295 298
724 662 -828
449 156 218
473 215 -144
671 501 855
112 515 529
293 146 -718
240 185 -307
745 713 230
28 61 -450
91 557 134
465 794 828
536 690 -966
144 59 -787
468 303 503
363 471 874
580 272 -583
47 199 656
765 423 668
822 497 -564
460 471 967
790 210 -187
802 545 839
413 78 704
599 9 -332
297 82 -731
558 732 513
397 223 -489
651 701 837
495 513 670
389 794 206
726 24 -53
699 316 804
372 439 341
513 544 -90
108 398 -732
52 297 -611
816 435 732
724 769 -607
157 605 465
199 391 110
353 215 -482
582 823 -880
660 281 -292
271 136 557
820 565 63
816 99 -484
317 77 892
17 383 951
26 569 725
661 716 584
271 635 -371
219 387 -210
221 584 31
562 672 756
232 4 435
325 616 411
182 62 -497
160 121 666
827 807 110
369 333 -703
94 398 -574
705 790 -280
78 547 -596
9 112 385
653 789 243
27 809 -745
483 779 -146
671 106 -543
481 551 407
529 116 -163
736 439 -332
413 108 -70
563 47 212
126 678 -925
643 381 -308
661 538 796
407 206 206
607 791 -827
269 492 -486
2 182 417
297 72 -201
291 381 335
761 449 730
689 703 966
433 652 -667
16 63 -674
54 235 -515
190 144 394
157 306 418
181 429 -996
783 433 -432
830 327 235
717 425 -541
437 613 -571
176 333 -954
716 296 -38
273 294 -484
633 642 -9
336 724 -347
241 755 475
425 799 408
495 416 -146
343 800 -6
572 805 400
832 771 464
643 130 -158
656 45 -225
663 729 241
239 834 204
568 302 -67
266 81 705
544 226 141
675 256 -621
565 543 131
714 610 493
512 121 -881
341 387 686
455 10 -382
39 627 -458
514 368 179
3 466 39
39 231 618
345 256 648
289 645 -244
793 572 -186
225 753 -298
415 315 80
480 429 -753
793 656 972
457 548 482
293 751 763
759 476 289
555 644 678
775 274 959
440 177 655
706 562 86
535 486 689
451 82 -336
395 286 -241
396 737 -772
285 655 -623
181 679 -518
423 142 -277
436 258 931
103 539 220
200 406 405
581 698 -85
161 208 644
741 440 610
240 393 -365
19 11 -685
723 474 332
563 339 341
602 385 -867
309 623 -178
571 239 -923
558 662 513
293 278 -244
305 232 792
617 713 257
90 243 -151
35 674 454
559 194 -412
824 61 571
613 512 487
179 184 942
653 810 111
37 237 -693
752 100 7
212 349 -130
293 637 249
743 2 -934
477 131 -118
436 275 844
618 364 -894
156 410 835
269 93 986
28 344 225
717 387 914
181 450 196
763 813 838
814 12 145
632 644 -567
572 422 239
524 555 -519
521 762 -146
128 622 -497
132 181 -917
511 109 -843
803 756 -133
549 516 -468
129 590 53
269 476 856
357 45 294
366 265 -772
785 355 44
375 516 808
806 5 478
232 122 780
695 593 -248
406 660 429
728 440 54
180 527 69
326 678 413
659 77 -471
286 133 860
470 348 -366
180 260 243
285 121 900
713 692 -451
731 444 912
503 153 -664
581 465 -585
718 366 450
553 21 37
321 204 -920
466 829 189
701 587 -311
136 672 46
128 230 437
562 450 -844
62 159 -136
806 659 -907
623 246 -789
292 644 831
136 759 378
107 406 986
433 350 552
144 131 -96
455 494 3
495 719 -415
659 6 717
331 355 -396
515 151 -607
781 281 631
384 307 659
97 736 115
347 122 536
598 479 -107
190 358 -562
228 724 -693
240 440 -140
386 159 137
188 431 -366
769 799 134
103 452 -428
715 757 340
651 165 880
391 457 670
17 252 -100
196 730 356
277 732 -646
346 575 -450
243 457 543
346 591 -665
50 427 -247
322 92 165
620 823 343
439 27 -905
402 24 533
284 165 -817
637 704 -979
151 515 887
389 715 -493
621 166 -729
383 610 266
131 633 436
644 287 -833
24 154 127
422 195 901
494 299 -687
634 500 353
772 633 235
144 607 499
310 137 558
463 736 869
814 708 570
667 501 -970
408 703 236
150 412 -299
53 80 761
556 70 -681
733 327 166
596 443 -346
233 18 989
653 412 -266
520 416 557
708 532 129
305 757 825
210 327 -542
709 24 -822
152 539 -717
330 170 -636
247 529 -267
144 555 -818
14 210 796
763 259 -285
426 62 415
595 570 174
417 46 870
715 716 484
256 400 -208
103 198 -817
555 189 -145
345 704 163
104 559 484
11 70 -785
141 645 -730
816 4 109
483 564 617
97 625 -739
730 476 874
268 198 915
296 344 -609
227 691 -670
72 305 -858
791 65 768
205 214 721
813 767 591
269 472 -191
23 579 152
519 424 -481
428 48 -250
3 32 500
198 562 999
397 240 -709
522 754 294
412 272 -312
554 540 328
485 699 -595
185 340 892
598 272 521
303 408 514
799 104 101
23 199 -330
50 727 656
404 49 463
565 23 793
503 393 844
544 44 207
349 658 463
396 112 -95
224 776 510
669 376 462
40 749 -101
512 351 858
599 212 -69
423 566 263
621 382 -101
563 474 -923
514 372 -411
647 722 -891
675 469 908
236 214 724
608 624 860
189 323 -919
537 143 -575
529 506 341
419 659 314
676 135 163
376 789 -190
250 10 -593
344 148 -856
796 16 -984
82 187 -531
103 553 -266
250 148 -285
9 188 -819
481 579 -3
745 625 -976
813 438 -576
434 630 675
431 673 984
699 432 -207
210 185 -890
761 381 702
62 732 468
604 777 -859
830 763 839
490 69 -620
685 46 -971
361 128 -70
411 697 557
777 557 100
437 793 286
203 644 -659
531 51 590
646 668 850
360 336 950
127 101 215
277 787 -964
739 377 -131
191 638 223
515 97 140
652 71 -800
214 706 687
353 354 -372
65 550 617
788 204 -635
377 348 -574
137 300 749
499 590 406
719 130 521
333 449 589
212 163 568
494 362 -494
14 823 -936
563 80 -246
636 361 184
305 503 532
693 155 653
415 334 262
13 263 121
460 81 393
649 597 -551
629 66 -862
593 755 538
533 522 120
345 187 220
125 104 767
62 677 -207
72 763 -556
712 686 201
347 374 -974
707 781 -555
145 733 826
677 603 316
100 427 538
7 76 889
74 519 16
406 488 687
280 59 447
761 673 -73
40 171 681
45 726 718
139 582 -886
648 640 -170
463 351 -884
704 819 -167
785 692 884
611 402 -909
664 326 -813
555 826 -241
610 196 429
783 166 151
734 348 484
356 319 -276
287 166 111
385 191 -569
588 286 458
328 491 -808
214 351 -530
612 699 -368
416 471 882
479 271 273
279 377 -20
144 731 340
644 705 564
505 131 433
156 100 571
38 159 244
237 817 44
440 548 827
574 283 -587
793 817 -347
439 374 234
11 485 -379
759 440 -752
666 799 -268
568 497 -694
756 79 -11
304 772 -129
110 229 -918
44 124 749
630 211 516
126 385 -461
151 9 -660
265 138 -418
469 736 -558
488 452 524
618 409 -393
706 469 -554
145 87 440
385 823 373
543 658 -579
53 407 -35
475 382 -108
15 691 565
121 746 791
381 173 -515
548 440 -846
493 245 -797
660 773 -584
545 584 159
435 545 724
443 243 -834
166 731 -866
481 823 -257
291 580 -105
203 129 717
725 592 -793
468 583 -662
352 604 -212
145 211 522
252 761 -181
196 706 -704
169 365 242
546 418 -891
752 536 -102
513 37 158
476 391 -384
9 183 -718
261 815 -329
672 272 -868
28 564 469
101 9 237
208 81 -785
337 387 -855
12 549 -883
426 69 222
312 227 -200
638 281 66
388 436 -12
735 256 194
400 323 -671
162 120 -121
83 696 986
687 526 100
783 154 -862
234 215 -141
711 26 -704
551 87 -156
645 672 623
315 396 -477
324 211 120
454 749 594
471 555 421
126 356 -838
173 782 -514
763 837 321
184 836 -254
300 166 217
159 573 595
706 240 287
140 34 516
756 352 691
725 402 376
740 597 -925
290 612 246
695 335 311
489 145 -998
264 387 658
106 349 -939
477 396 -920
388 142 88
449 597 -978
443 620 176
549 153 -105
235 23 167
398 268 -857
75 524 408
572 146 -258
825 76 319
474 124 81
754 441 -812
396 510 -518
789 416 276
733 144 925
798 177 981
338 306 741
28 610 -367
703 97 377
141 165 312
775 542 -70
650 150 930
782 447 -73
458 790 677
600 317 -279
67 115 -382
201 80 147
553 594 -289
541 569 -445
58 302 291
655 144 -529
341 474 334
197 115 -452
594 315 -141
212 391 350
819 766 -947
36 641 -994
814 63 -470
824 764 -460
276 336 -985
749 368 -955
311 539 351
36 462 -802
363 401 -359
283 17 322
678 334 9
383 735 -127
166 130 33
221 183 -262
938 887
512 852 -354
269 15 -882
89 272 17
130 301 -700
906 626 985
155 460 17
205 599 75
158 903 -617
636 539 797
738 794 758
746 376 -513
231 550 -666
410 438 -4
724 821 -371
59 844 -94
228 523 451
518 117 -422
154 872 -145
350 899 -937
192 13 369
681 252 -574
932 908 141
563 173 -204
668 141 559
335 228 789
614 310 313
574 616 -53
909 620 -27
688 87 -128
573 551 -538
238 794 -591
669 586 -231
127 642 -716
931 515 -956
51 109 845
481 622 318
510 773 94
468 436 468
721 542 -970
919 9 -790
61 338 924
138 250 -475
835 620 721
213 654 27
492 702 299
719 369 229
830 861 -607
133 341 999
628 536 793
314 577 588
119 716 -2
10 174 272
836 871 81
72 787 -520
456 716 915
673 465 125
851 468 923
863 288 -942
606 902 -765
422 206 -268
303 775 660
870 817 -826
374 389 756
643 568 537
917 502 674
936 873 324
2 251 -83
210 557 -406
541 720 909
679 451 -288
743 166 394
610 451 -792
104 584 365
587 125 -356
785 345 76
60 4 -526
649 75 -802
345 917 386
811 383 -836
197 498 1
567 850 -947
370 293 411
283 15 -378
794 461 350
498 852 -894
419 732 814
220 322 -781
341 682 514
126 91 -448
73 912 125
292 138 -722
53 865 823
231 82 -761
913 101 183
908 922 -348
465 47 -693
91 746 -993
515 637 -385
234 157 295
52 700 -496
857 327 157
37 135 -646
90 673 709
258 80 876
75 505 -316
387 212 814
463 81 -792
285 399 -179
827 437 498
303 356 -768
394 181 364
694 302 358
269 446 -90
169 832 272
407 211 -189
216 442 538
350 659 -603
26 13 -350
641 634 -76
792 513 -965
191 689 -246
398 374 115
277 132 -587
689 130 -732
171 63 -519
24 915 51
69 428 821
397 252 -215
741 320 -492
649 628 -52
522 382 793
437 462 -103
824 356 -725
186 761 -525
12 291 107
800 898 320
552 718 -173
863 53 867
108 869 -78
202 258 363
475 304 286
285 228 -514
833 335 -67
112 654 186
393 879 -639
676 336 -120
332 34 143
494 13 405
704 23 -969
718 755 -240
438 555 -27
503 764 707
855 122 -196
658 530 266
595 45 -333
169 377 -689
770 924 5
117 935 596
264 612 -396
770 376 939
607 894 142
34 776 -162
197 290 985
339 476 873
818 687 996
809 177 741
527 679 285
547 638 -380
187 176 -756
732 909 267
47 52 -302
189 785 -284
833 744 -814
821 423 8
496 306 -644
908 32 -220
